cluster_id,violations,peak_hour_ratio,junction_ratio,active_days,active_weeks,approval_ratio,repeat_offender_ratio,cluster_congestion_proxy,recent_7_day_violations,prev_7_day_violations,growth_rate,best_window,center_lat,center_lon,top_violation,top_police_station,top_junction,persistence_score,impact_score,risk_tier,predicted_violations,forecast_margin,forecast_confidence,latest_violations,expected_increase_pct,forecast_risk,recommended_resources,why_ranked
4768,24,0.0,0.0,3,2,0.5,0.20833333333333334,96.0,24,0,24.0,01:00 - 04:00,12.996280816666669,77.57175599166668,WRONG PARKING,Malleshwaram,No Junction,0.022727272727272728,5.19419033531387,Low,24.0,2,91.7,3.0,700.0,Medium,1 Traffic Officer,"Ranked #6137 because:
• Traffic Obstruction Proxy: 96
• 24 total violations
• 0% peak-hour concentration
• Growth Rate: +2400.0%"
3139,32,0.0,0.0,3,3,0.0,0.4375,139.0,8,21,-0.6190476190476191,06:00 - 09:00,13.071423312499999,77.588000915625,WRONG PARKING,Kodigehalli,No Junction,0.022727272727272728,5.193138433696111,Low,3.0,1,66.7,21.0,-85.71428571428571,Low,1 Traffic Officer,"Ranked #6138 because:
• Traffic Obstruction Proxy: 139
• 32 total violations
• 0% peak-hour concentration
• Growth Rate: -61.9%"
3481,17,0.0,0.0,3,2,0.35294117647058826,0.29411764705882354,70.0,14,0,14.0,06:00 - 09:00,13.071365429411765,77.58817864705881,WRONG PARKING,Kodigehalli,No Junction,0.022727272727272728,5.191406396209971,Low,3.0,1,66.7,7.0,-57.14285714285714,Low,1 Traffic Officer,"Ranked #6139 because:
• Traffic Obstruction Proxy: 70
• 17 total violations
• 0% peak-hour concentration
• Growth Rate: +1400.0%"
780,31,0.0,0.0,14,11,0.41935483870967744,0.0967741935483871,151.0,2,1,1.0,23:00 - 26:00,13.01903639354839,77.61872211612904,WRONG PARKING,K.G. Halli,No Junction,0.10606060606060606,5.19050054367225,Low,3.0,1,66.7,1.0,200.0,Medium,1 Traffic Officer,"Ranked #6140 because:
• Traffic Obstruction Proxy: 151
• 31 total violations
• 0% peak-hour concentration
• Growth Rate: +100.0%"
1515,12,0.0,0.0,4,4,0.08333333333333333,0.4166666666666667,71.0,9,0,9.0,04:00 - 07:00,12.972284308333336,77.64704253333333,NO PARKING,Jeevanbheemanagar,No Junction,0.030303030303030304,5.187314238650481,Low,2.0,1,50.0,1.0,100.0,Medium,1 Traffic Officer,"Ranked #6141 because:
• Traffic Obstruction Proxy: 71
• 12 total violations
• 0% peak-hour concentration
• Growth Rate: +900.0%"
2129,21,0.047619047619047616,0.0,4,4,0.38095238095238093,0.14285714285714285,131.0,12,0,12.0,05:00 - 08:00,12.929998449290533,77.68528147392513,NO PARKING,HAL Old Airport,No Junction,0.030303030303030304,5.178925095750839,Low,4.0,1,75.0,1.0,300.0,Medium,1 Traffic Officer,"Ranked #6142 because:
• Traffic Obstruction Proxy: 131
• 21 total violations
• 4% peak-hour concentration
• Growth Rate: +1200.0%"
3702,17,0.0,0.0,4,4,0.6470588235294118,0.11764705882352941,104.0,4,0,4.0,23:00 - 26:00,12.978412247058822,77.62875772352942,WRONG PARKING,Jeevanbheemanagar,No Junction,0.030303030303030304,5.174822058795174,Low,6.0,1,83.3,2.0,200.0,Medium,1 Traffic Officer,"Ranked #6143 because:
• Traffic Obstruction Proxy: 104
• 17 total violations
• 0% peak-hour concentration
• Growth Rate: +400.0%"
2190,13,0.0,0.0,4,4,0.3076923076923077,0.3076923076923077,61.0,4,0,4.0,00:00 - 03:00,12.943318815384613,77.62178994615384,NO PARKING,Adugodi,No Junction,0.030303030303030304,5.171160536581862,Low,2.0,1,50.0,7.0,-71.42857142857143,Low,1 Traffic Officer,"Ranked #6144 because:
• Traffic Obstruction Proxy: 61
• 13 total violations
• 0% peak-hour concentration
• Growth Rate: +400.0%"
4863,21,0.0,0.0,16,8,0.23809523809523808,0.19047619047619047,93.0,4,5,-0.2,01:00 - 04:00,12.996912390476187,77.57144790952381,WRONG PARKING,Malleshwaram,No Junction,0.12121212121212122,5.168906329255388,Low,3.0,1,66.7,1.0,200.0,Medium,1 Traffic Officer,"Ranked #6145 because:
• Traffic Obstruction Proxy: 93
• 21 total violations
• 0% peak-hour concentration
• Growth Rate: -20.0%"
1063,12,0.0,0.0,8,7,0.3333333333333333,0.25,59.0,1,0,1.0,01:00 - 04:00,12.978570316666664,77.65378015833333,NO PARKING,Banaswadi,No Junction,0.06060606060606061,5.167347045585388,Low,2.0,1,50.0,1.0,100.0,Medium,1 Traffic Officer,"Ranked #6146 because:
• Traffic Obstruction Proxy: 59
• 12 total violations
• 0% peak-hour concentration
• Growth Rate: +100.0%"
1060,37,0.0,0.0,5,5,0.08108108108108109,0.35135135135135137,180.0,29,2,13.5,07:00 - 10:00,12.96771541891892,77.63668833513512,NO PARKING,Jeevanbheemanagar,No Junction,0.03787878787878788,5.16197051477935,Low,2.0,1,50.0,2.0,0.0,Low,1 Traffic Officer,"Ranked #6147 because:
• Traffic Obstruction Proxy: 180
• 37 total violations
• 0% peak-hour concentration
• Growth Rate: +1350.0%"
351,12,0.0,0.0,1,1,0.0,0.5,49.0,12,0,12.0,05:00 - 08:00,12.9875351,77.73593329999999,PARKING ON FOOTPATH,Mahadevapura,No Junction,0.007575757575757576,5.157020849344274,Low,0.0,1,50.0,1.0,-100.0,Low,1 Traffic Officer,"Ranked #6148 because:
• Traffic Obstruction Proxy: 49
• 12 total violations
• 0% peak-hour concentration
• Growth Rate: +1200.0%"
2275,27,0.037037037037037035,0.0,12,10,0.4444444444444444,0.037037037037037035,135.0,7,0,7.0,06:00 - 09:00,12.914093711111112,77.63819412592592,NO PARKING,HSR Layout,No Junction,0.09090909090909091,5.154917046108756,Low,2.0,1,50.0,2.0,0.0,Low,1 Traffic Officer,"Ranked #6149 because:
• Traffic Obstruction Proxy: 135
• 27 total violations
• 3% peak-hour concentration
• Growth Rate: +700.0%"
1273,12,0.0,0.0,1,1,0.8333333333333334,0.08333333333333333,48.0,12,0,12.0,00:00 - 03:00,12.901624533333333,77.63884214166667,WRONG PARKING,HSR Layout,No Junction,0.007575757575757576,5.152200350932285,Low,0.0,1,50.0,1.0,-100.0,Low,1 Traffic Officer,"Ranked #6150 because:
• Traffic Obstruction Proxy: 48
• 12 total violations
• 0% peak-hour concentration
• Growth Rate: +1200.0%"
544,14,0.07142857142857142,0.0,5,4,0.2857142857142857,0.14285714285714285,101.0,1,0,1.0,02:00 - 05:00,12.965573828571427,77.7490310357143,NO PARKING,Whitefield,No Junction,0.03787878787878788,5.147946507027499,Low,3.0,1,66.7,6.0,-50.0,Low,1 Traffic Officer,"Ranked #6151 because:
• Traffic Obstruction Proxy: 101
• 14 total violations
• 7% peak-hour concentration
• Growth Rate: +100.0%"
1801,41,0.0,0.0,3,2,0.2682926829268293,0.2682926829268293,202.0,22,19,0.15789473684210525,00:00 - 03:00,13.066940324390243,77.59425457804878,NO PARKING,Hebbala,No Junction,0.022727272727272728,5.1462200775539255,Low,16.0,9,50.0,5.0,220.00000000000003,Medium,1 Traffic Officer,"Ranked #6152 because:
• Traffic Obstruction Proxy: 202
• 41 total violations
• 0% peak-hour concentration
• Growth Rate: +15.8%"
1679,19,0.0,0.0,2,1,0.9473684210526315,0.0,76.0,19,0,19.0,01:00 - 04:00,13.026472310526316,77.58894847368421,WRONG PARKING,R.T. Nagar,No Junction,0.015151515151515152,5.1376527753675285,Low,2.0,1,50.0,2.0,0.0,Low,1 Traffic Officer,"Ranked #6153 because:
• Traffic Obstruction Proxy: 76
• 19 total violations
• 0% peak-hour concentration
• Growth Rate: +1900.0%"
2270,17,0.058823529411764705,0.0,6,5,0.23529411764705882,0.17647058823529413,108.8,9,0,9.0,23:00 - 26:00,13.006565747058822,77.52691125882355,NO PARKING,Rajajinagar,No Junction,0.045454545454545456,5.13111553138663,Low,2.0,1,50.0,1.0,100.0,Medium,1 Traffic Officer,"Ranked #6154 because:
• Traffic Obstruction Proxy: 108
• 17 total violations
• 5% peak-hour concentration
• Growth Rate: +900.0%"
2203,22,0.045454545454545456,0.0,8,5,0.13636363636363635,0.22727272727272727,111.0,10,0,10.0,23:00 - 26:00,12.957948140909089,77.7009997909091,NO PARKING,HAL Old Airport,No Junction,0.06060606060606061,5.11498265997857,Low,2.0,1,50.0,3.0,-33.33333333333333,Low,1 Traffic Officer,"Ranked #6155 because:
• Traffic Obstruction Proxy: 111
• 22 total violations
• 4% peak-hour concentration
• Growth Rate: +1000.0%"
2544,10,0.0,0.0,1,1,0.0,0.5,40.0,10,0,10.0,04:00 - 07:00,13.0701736,77.5867494,WRONG PARKING,Kodigehalli,No Junction,0.007575757575757576,5.113636363636364,Low,0.0,1,50.0,1.0,-100.0,Low,1 Traffic Officer,"Ranked #6156 because:
• Traffic Obstruction Proxy: 40
• 10 total violations
• 0% peak-hour concentration
• Growth Rate: +1000.0%"
340,18,0.05555555555555555,0.0,11,9,0.5,0.0,92.0,1,3,-0.6666666666666666,00:00 - 03:00,12.881832855555556,77.60985350000001,NO PARKING,Hulimavu,No Junction,0.08333333333333333,5.111777028534596,Low,2.0,1,50.0,1.0,100.0,Medium,1 Traffic Officer,"Ranked #6157 because:
• Traffic Obstruction Proxy: 92
• 18 total violations
• 5% peak-hour concentration
• Growth Rate: -66.7%"
2208,12,0.0,0.0,4,4,0.4166666666666667,0.25,55.0,1,0,1.0,04:00 - 07:00,13.072593616666667,77.59023497500002,WRONG PARKING,Kodigehalli,No Junction,0.030303030303030304,5.1101862640586395,Low,4.0,1,75.0,2.0,100.0,Medium,1 Traffic Officer,"Ranked #6158 because:
• Traffic Obstruction Proxy: 55
• 12 total violations
• 0% peak-hour concentration
• Growth Rate: +100.0%"
2580,28,0.0,0.0,3,3,0.0,0.42857142857142855,140.0,10,0,10.0,04:00 - 07:00,12.987572192857142,77.6181521,NO PARKING,Pulikeshinagar(F.Town),No Junction,0.022727272727272728,5.108673217822386,Low,24.0,5,79.2,8.0,200.0,Medium,1 Traffic Officer,"Ranked #6159 because:
• Traffic Obstruction Proxy: 140
• 28 total violations
• 0% peak-hour concentration
• Growth Rate: +1000.0%"
171,17,0.11764705882352941,0.0,5,3,0.11764705882352941,0.11764705882352941,127.0,10,5,1.0,05:00 - 08:00,12.913821205882352,77.48691472941177,NO PARKING,Kengeri,No Junction,0.03787878787878788,5.105212238848486,Low,4.0,1,75.0,2.0,100.0,Medium,1 Traffic Officer,"Ranked #6160 because:
• Traffic Obstruction Proxy: 127
• 17 total violations
• 11% peak-hour concentration
• Growth Rate: +100.0%"
3505,21,0.09523809523809523,0.0,5,4,0.0,0.23809523809523808,92.0,5,9,-0.4444444444444444,06:00 - 09:00,13.07133824285714,77.58798293809525,WRONG PARKING,Kodigehalli,No Junction,0.03787878787878788,5.104562021319589,Low,3.0,1,66.7,9.0,-66.66666666666666,Low,1 Traffic Officer,"Ranked #6161 because:
• Traffic Obstruction Proxy: 92
• 21 total violations
• 9% peak-hour concentration
• Growth Rate: -44.4%"
3669,21,0.0,0.0,15,12,0.5238095238095238,0.047619047619047616,103.0,2,1,1.0,22:00 - 25:00,12.971102323809527,77.62776302857142,NO PARKING,Halasur,No Junction,0.11363636363636363,5.103474949738926,Low,2.0,1,50.0,1.0,100.0,Medium,1 Traffic Officer,"Ranked #6162 because:
• Traffic Obstruction Proxy: 103
• 21 total violations
• 0% peak-hour concentration
• Growth Rate: +100.0%"
1685,13,0.0,0.0,2,2,0.9230769230769231,0.0,94.0,1,0,1.0,23:00 - 26:00,13.03351536923077,77.5554058846154,NO PARKING,Yeshwanthpura,No Junction,0.015151515151515152,5.102964256904808,Low,2.0,1,50.0,12.0,-83.33333333333334,Low,1 Traffic Officer,"Ranked #6163 because:
• Traffic Obstruction Proxy: 94
• 13 total violations
• 0% peak-hour concentration
• Growth Rate: +100.0%"
1382,12,0.0,0.0,7,6,0.5,0.16666666666666666,69.0,2,0,2.0,04:00 - 07:00,12.930866191666668,77.68481290833334,WRONG PARKING,HAL Old Airport,No Junction,0.05303030303030303,5.101915666068925,Low,2.0,1,50.0,1.0,100.0,Medium,1 Traffic Officer,"Ranked #6164 because:
• Traffic Obstruction Proxy: 69
• 12 total violations
• 0% peak-hour concentration
• Growth Rate: +200.0%"
2569,24,0.0,0.0,3,3,0.041666666666666664,0.4166666666666667,120.0,1,0,1.0,05:00 - 08:00,12.935595766152844,77.69003853645927,NO PARKING,HAL Old Airport,No Junction,0.022727272727272728,5.101548963868298,Low,20.0,5,75.0,1.0,1900.0,Medium,1 Traffic Officer,"Ranked #6165 because:
• Traffic Obstruction Proxy: 120
• 24 total violations
• 0% peak-hour concentration
• Growth Rate: +100.0%"
1818,18,0.0,0.0,4,3,0.1111111111111111,0.3888888888888889,82.0,17,0,17.0,00:00 - 03:00,12.932120825501528,77.68773002720913,NO PARKING,HAL Old Airport,No Junction,0.030303030303030304,5.101450832293483,Low,6.0,2,66.7,1.0,500.0,Medium,1 Traffic Officer,"Ranked #6166 because:
• Traffic Obstruction Proxy: 82
• 18 total violations
• 0% peak-hour concentration
• Growth Rate: +1700.0%"
1906,28,0.03571428571428571,0.0,3,2,0.03571428571428571,0.32142857142857145,174.8,27,0,27.0,07:00 - 10:00,13.014947785714284,77.52977809642857,WRONG PARKING,Rajajinagar,No Junction,0.022727272727272728,5.097855133988213,Low,2.0,1,50.0,6.0,-66.66666666666666,Low,1 Traffic Officer,"Ranked #6167 because:
• Traffic Obstruction Proxy: 174
• 28 total violations
• 3% peak-hour concentration
• Growth Rate: +2700.0%"
2583,25,0.0,0.0,4,4,0.48,0.16,173.0,7,0,7.0,04:00 - 07:00,12.939782568,77.69550585199998,PARKING IN A MAIN ROAD,HAL Old Airport,No Junction,0.030303030303030304,5.095671743340137,Low,8.0,4,50.0,4.0,100.0,Medium,1 Traffic Officer,"Ranked #6168 because:
• Traffic Obstruction Proxy: 173
• 25 total violations
• 0% peak-hour concentration
• Growth Rate: +700.0%"
2136,31,0.03225806451612903,0.0,4,2,0.12903225806451613,0.2903225806451613,132.0,26,0,26.0,02:00 - 05:00,12.93010264140181,77.68527835882793,WRONG PARKING,HAL Old Airport,No Junction,0.030303030303030304,5.0915796955453185,Low,2.0,1,50.0,2.0,0.0,Low,1 Traffic Officer,"Ranked #6169 because:
• Traffic Obstruction Proxy: 132
• 31 total violations
• 3% peak-hour concentration
• Growth Rate: +2600.0%"
890,21,0.0,0.0,3,3,0.0,0.42857142857142855,136.0,5,8,-0.375,23:00 - 26:00,12.93225846190476,77.69587920000001,NO PARKING,HAL Old Airport,No Junction,0.022727272727272728,5.089391224174426,Low,5.0,3,50.0,8.0,-37.5,Low,1 Traffic Officer,"Ranked #6170 because:
• Traffic Obstruction Proxy: 136
• 21 total violations
• 0% peak-hour concentration
• Growth Rate: -37.5%"
2861,14,0.0,0.0,3,1,0.6428571428571429,0.14285714285714285,61.0,14,0,14.0,23:00 - 26:00,13.000432135714286,77.56407600714286,WRONG PARKING,Malleshwaram,No Junction,0.022727272727272728,5.084996700418026,Low,3.0,1,66.7,7.0,-57.14285714285714,Low,1 Traffic Officer,"Ranked #6171 because:
• Traffic Obstruction Proxy: 61
• 14 total violations
• 0% peak-hour concentration
• Growth Rate: +1400.0%"
1626,15,0.06666666666666667,0.0,7,6,0.13333333333333333,0.2,100.0,1,1,0.0,06:00 - 09:00,13.184098239999997,77.67957668000001,NO PARKING,Chikkajala,No Junction,0.05303030303030303,5.084684450173952,Low,3.0,1,66.7,1.0,200.0,Medium,1 Traffic Officer,"Ranked #6172 because:
• Traffic Obstruction Proxy: 100
• 15 total violations
• 6% peak-hour concentration
• Growth Rate: 0.0%"
1244,18,0.05555555555555555,0.0,6,5,0.5,0.05555555555555555,88.0,10,0,10.0,05:00 - 08:00,12.995272983333335,77.69719239444446,NO PARKING,Mahadevapura,No Junction,0.045454545454545456,5.079868772260373,Low,2.0,1,50.0,1.0,100.0,Medium,1 Traffic Officer,"Ranked #6173 because:
• Traffic Obstruction Proxy: 88
• 18 total violations
• 5% peak-hour concentration
• Growth Rate: +1000.0%"
2273,17,0.0,0.0,6,4,0.0,0.4117647058823529,98.0,6,3,1.0,02:00 - 05:00,12.932593370588236,77.68831851764705,WRONG PARKING,HAL Old Airport,No Junction,0.045454545454545456,5.0790541485371365,Low,3.0,1,66.7,2.0,50.0,Medium,1 Traffic Officer,"Ranked #6174 because:
• Traffic Obstruction Proxy: 98
• 17 total violations
• 0% peak-hour concentration
• Growth Rate: +100.0%"
504,11,0.0,0.0,3,3,0.5454545454545454,0.18181818181818182,79.0,1,0,1.0,02:00 - 05:00,12.970736818181818,77.75019140909093,NO PARKING,Whitefield,No Junction,0.022727272727272728,5.07436307443125,Low,2.0,1,50.0,8.0,-75.0,Low,1 Traffic Officer,"Ranked #6175 because:
• Traffic Obstruction Proxy: 79
• 11 total violations
• 0% peak-hour concentration
• Growth Rate: +100.0%"
2021,11,0.0,0.0,4,4,0.5454545454545454,0.18181818181818182,55.0,1,0,1.0,03:00 - 06:00,12.957830236363636,77.70098216363637,NO PARKING,HAL Old Airport,No Junction,0.030303030303030304,5.072307476179852,Low,4.0,1,75.0,3.0,33.33333333333333,Medium,1 Traffic Officer,"Ranked #6176 because:
• Traffic Obstruction Proxy: 55
• 11 total violations
• 0% peak-hour concentration
• Growth Rate: +100.0%"
4642,11,0.0,0.0,8,7,0.2727272727272727,0.2727272727272727,55.0,2,0,2.0,02:00 - 05:00,12.973582409090909,77.61394137272727,NO PARKING,Halasur,No Junction,0.06060606060606061,5.0723074761798514,Low,2.0,1,50.0,1.0,100.0,Medium,1 Traffic Officer,"Ranked #6177 because:
• Traffic Obstruction Proxy: 55
• 11 total violations
• 0% peak-hour concentration
• Growth Rate: +200.0%"
5340,14,0.07142857142857142,0.0,6,4,0.14285714285714285,0.21428571428571427,61.0,1,1,0.0,01:00 - 04:00,13.005755664285712,77.57114497142858,WRONG PARKING,Malleshwaram,No Junction,0.045454545454545456,5.068762934184259,Low,3.0,1,66.7,1.0,200.0,Medium,1 Traffic Officer,"Ranked #6178 because:
• Traffic Obstruction Proxy: 61
• 14 total violations
• 7% peak-hour concentration
• Growth Rate: 0.0%"
110,18,0.0,0.0,4,4,0.0,0.4444444444444444,75.0,16,0,16.0,00:00 - 03:00,13.094094433333332,77.59416969444443,WRONG PARKING,Yelahanka,No Junction,0.030303030303030304,5.067707343409553,Low,2.0,1,50.0,8.0,-75.0,Low,1 Traffic Officer,"Ranked #6179 because:
• Traffic Obstruction Proxy: 75
• 18 total violations
• 0% peak-hour concentration
• Growth Rate: +1600.0%"
2563,55,0.0,0.0,12,7,0.07272727272727272,0.16363636363636364,393.0,15,0,15.0,05:00 - 08:00,13.018415609090914,77.53190928000001,NO PARKING,Rajajinagar,No Junction,0.09090909090909091,5.065272303068867,Low,4.0,1,75.0,6.0,-33.33333333333333,Low,1 Traffic Officer,"Ranked #6180 because:
• Traffic Obstruction Proxy: 393
• 55 total violations
• 0% peak-hour concentration
• Growth Rate: +1500.0%"
4071,15,0.0,0.0,1,1,0.0,0.4666666666666667,95.0,15,0,15.0,12:00 - 15:00,12.970892173333336,77.60514737999999,NO PARKING,Ashok Nagar,No Junction,0.007575757575757576,5.045430442962486,Low,0.0,1,50.0,1.0,-100.0,Low,1 Traffic Officer,"Ranked #6181 because:
• Traffic Obstruction Proxy: 95
• 15 total violations
• 0% peak-hour concentration
• Growth Rate: +1500.0%"
4987,12,0.0,0.0,7,7,0.3333333333333333,0.25,57.0,6,0,6.0,01:00 - 04:00,12.982484158333333,77.612506975,WRONG PARKING,Shivajinagar,No Junction,0.05303030303030303,5.044069685125044,Low,2.0,1,50.0,4.0,-50.0,Low,1 Traffic Officer,"Ranked #6182 because:
• Traffic Obstruction Proxy: 57
• 12 total violations
• 0% peak-hour concentration
• Growth Rate: +600.0%"
2481,16,0.0,0.0,3,3,0.125,0.375,108.0,11,0,11.0,23:00 - 26:00,12.9397811,77.69548928124999,PARKING IN A MAIN ROAD,HAL Old Airport,No Junction,0.022727272727272728,5.043702982924417,Low,2.0,1,50.0,3.0,-33.33333333333333,Low,1 Traffic Officer,"Ranked #6183 because:
• Traffic Obstruction Proxy: 108
• 16 total violations
• 0% peak-hour concentration
• Growth Rate: +1100.0%"
1572,13,0.0,0.0,3,3,0.7692307692307693,0.07692307692307693,57.0,5,0,5.0,06:00 - 09:00,12.84188993846154,77.64586793846154,WRONG PARKING,Electronic City,No Junction,0.022727272727272728,5.038242179297538,Low,5.0,2,60.0,3.0,66.66666666666666,Medium,1 Traffic Officer,"Ranked #6184 because:
• Traffic Obstruction Proxy: 57
• 13 total violations
• 0% peak-hour concentration
• Growth Rate: +500.0%"
3621,32,0.0,0.0,10,9,0.0625,0.3125,136.0,6,0,6.0,05:00 - 08:00,13.07134294375,77.588107121875,WRONG PARKING,Kodigehalli,No Junction,0.07575757575757576,5.036631483914686,Low,3.0,1,66.7,4.0,-25.0,Low,1 Traffic Officer,"Ranked #6185 because:
• Traffic Obstruction Proxy: 136
• 32 total violations
• 0% peak-hour concentration
• Growth Rate: +600.0%"
4700,31,0.0,0.0,5,3,0.41935483870967744,0.1935483870967742,130.0,27,0,27.0,02:00 - 05:00,12.997639322580646,77.57103726774196,WRONG PARKING,Malleshwaram,No Junction,0.03787878787878788,5.034284739777056,Low,5.0,1,80.0,11.0,-54.54545454545454,Low,1 Traffic Officer,"Ranked #6186 because:
• Traffic Obstruction Proxy: 130
• 31 total violations
• 0% peak-hour concentration
• Growth Rate: +2700.0%"
494,16,0.0,0.0,3,3,0.875,0.0,106.0,12,0,12.0,01:00 - 04:00,12.972361187499999,77.750455375,NO PARKING,Whitefield,No Junction,0.022727272727272728,5.034061986100437,Low,2.0,1,50.0,2.0,0.0,Low,1 Traffic Officer,"Ranked #6187 because:
• Traffic Obstruction Proxy: 106
• 16 total violations
• 0% peak-hour concentration
• Growth Rate: +1200.0%"
1869,12,0.08333333333333333,0.0,3,3,0.25,0.16666666666666666,59.8,1,0,1.0,04:00 - 07:00,12.909094174999998,77.64462201666667,NO PARKING,HSR Layout,No Junction,0.022727272727272728,5.019688292799827,Low,27.0,1,96.3,1.0,2600.0,Medium,1 Traffic Officer,"Ranked #6188 because:
• Traffic Obstruction Proxy: 59
• 12 total violations
• 8% peak-hour concentration
• Growth Rate: +100.0%"
3380,26,0.038461538461538464,0.0,9,7,0.038461538461538464,0.2692307692307692,109.8,6,0,6.0,05:00 - 08:00,13.071233053846155,77.58811078076924,WRONG PARKING,Kodigehalli,No Junction,0.06818181818181818,5.013044215730336,Low,3.0,1,66.7,1.0,200.0,Medium,1 Traffic Officer,"Ranked #6189 because:
• Traffic Obstruction Proxy: 109
• 26 total violations
• 3% peak-hour concentration
• Growth Rate: +600.0%"
1711,20,0.0,0.0,7,6,0.45,0.15,135.0,6,0,6.0,23:00 - 26:00,12.95024392,77.69981128000002,PARKING IN A MAIN ROAD,HAL Old Airport,No Junction,0.05303030303030303,5.003401894593605,Low,3.0,1,66.7,2.0,50.0,Medium,1 Traffic Officer,"Ranked #6190 because:
• Traffic Obstruction Proxy: 135
• 20 total violations
• 0% peak-hour concentration
• Growth Rate: +600.0%"
529,16,0.0625,0.0,9,7,0.0,0.25,87.0,4,2,1.0,05:00 - 08:00,12.994285699999999,77.69491361875001,NO PARKING,Mahadevapura,No Junction,0.06818181818181818,4.999290698090808,Low,2.0,1,50.0,3.0,-33.33333333333333,Low,1 Traffic Officer,"Ranked #6191 because:
• Traffic Obstruction Proxy: 87
• 16 total violations
• 6% peak-hour concentration
• Growth Rate: +100.0%"
1814,25,0.0,0.0,6,6,0.12,0.32,147.0,2,11,-0.8181818181818182,05:00 - 08:00,12.932073635999998,77.69173495599999,NO PARKING,HAL Old Airport,No Junction,0.045454545454545456,4.9976115119011215,Low,6.0,1,83.3,1.0,500.0,Medium,1 Traffic Officer,"Ranked #6192 because:
• Traffic Obstruction Proxy: 147
• 25 total violations
• 0% peak-hour concentration
• Growth Rate: -81.8%"
1927,19,0.0,0.0,3,2,0.6842105263157895,0.10526315789473684,77.0,19,0,19.0,06:00 - 09:00,13.053860831578948,77.59278534210527,WRONG PARKING,Kodigehalli,No Junction,0.022727272727272728,4.99295174267904,Low,19.0,5,73.7,1.0,1800.0,Medium,1 Traffic Officer,"Ranked #6193 because:
• Traffic Obstruction Proxy: 77
• 19 total violations
• 0% peak-hour concentration
• Growth Rate: +1900.0%"
1237,12,0.0,0.0,3,2,0.08333333333333333,0.4166666666666667,52.0,9,0,9.0,06:00 - 09:00,12.995036900293316,77.69701333370169,WRONG PARKING,Mahadevapura,No Junction,0.022727272727272728,4.982088405186306,Low,2.0,1,50.0,1.0,100.0,Medium,1 Traffic Officer,"Ranked #6194 because:
• Traffic Obstruction Proxy: 52
• 12 total violations
• 0% peak-hour concentration
• Growth Rate: +900.0%"
539,22,0.09090909090909091,0.0,8,5,0.2727272727272727,0.045454545454545456,130.4,2,0,2.0,22:00 - 25:00,12.995769245454545,77.71779426363636,WRONG PARKING,Mahadevapura,No Junction,0.06060606060606061,4.981227601898451,Low,3.0,1,66.7,1.0,200.0,Medium,1 Traffic Officer,"Ranked #6195 because:
• Traffic Obstruction Proxy: 130
• 22 total violations
• 9% peak-hour concentration
• Growth Rate: +200.0%"
2757,25,0.0,0.0,6,4,0.0,0.4,102.0,19,0,19.0,02:00 - 05:00,13.071104716,77.587446288,WRONG PARKING,Kodigehalli,No Junction,0.045454545454545456,4.980689083361568,Low,4.0,1,75.0,7.0,-42.857142857142854,Low,1 Traffic Officer,"Ranked #6196 because:
• Traffic Obstruction Proxy: 102
• 25 total violations
• 0% peak-hour concentration
• Growth Rate: +1900.0%"
3305,22,0.0,0.0,5,5,0.7272727272727273,0.045454545454545456,106.0,4,0,4.0,05:00 - 08:00,13.004590177272725,77.61570164999999,WRONG PARKING,Pulikeshinagar(F.Town),No Junction,0.03787878787878788,4.977243804282256,Low,6.0,2,66.7,1.0,500.0,Medium,1 Traffic Officer,"Ranked #6197 because:
• Traffic Obstruction Proxy: 106
• 22 total violations
• 0% peak-hour concentration
• Growth Rate: +400.0%"
1486,19,0.0,0.0,7,6,0.2631578947368421,0.2631578947368421,88.0,5,0,5.0,22:00 - 25:00,12.910487189473685,77.61003476842106,NO PARKING,Mico Layout,No Junction,0.05303030303030303,4.9742068902827015,Low,3.0,1,66.7,1.0,200.0,Medium,1 Traffic Officer,"Ranked #6198 because:
• Traffic Obstruction Proxy: 88
• 19 total violations
• 0% peak-hour concentration
• Growth Rate: +500.0%"
1242,16,0.0,0.0,7,5,0.5625,0.125,64.0,2,0,2.0,01:00 - 04:00,12.960391425,77.71640174375,WRONG PARKING,HAL Old Airport,No Junction,0.05303030303030303,4.973646507342308,Low,3.0,1,66.7,1.0,200.0,Medium,1 Traffic Officer,"Ranked #6199 because:
• Traffic Obstruction Proxy: 64
• 16 total violations
• 0% peak-hour concentration
• Growth Rate: +200.0%"
852,12,0.0,0.0,3,3,0.5833333333333334,0.16666666666666666,50.0,4,7,-0.42857142857142855,03:00 - 06:00,12.937529166666664,77.7011194,WRONG PARKING,HAL Old Airport,No Junction,0.022727272727272728,4.972447408362325,Low,2.0,1,50.0,7.0,-71.42857142857143,Low,1 Traffic Officer,"Ranked #6200 because:
• Traffic Obstruction Proxy: 50
• 12 total violations
• 0% peak-hour concentration
• Growth Rate: -42.9%"
2535,25,0.0,0.0,4,4,0.6,0.12,105.0,6,0,6.0,04:00 - 07:00,13.069949728,77.586573912,WRONG PARKING,Kodigehalli,No Junction,0.030303030303030304,4.96787785132481,Low,8.0,6,50.0,5.0,60.0,Medium,1 Traffic Officer,"Ranked #6201 because:
• Traffic Obstruction Proxy: 105
• 25 total violations
• 0% peak-hour concentration
• Growth Rate: +600.0%"
